订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
1377,128.0,128.0,浙江省,2020-02-19 23:15:25,2020-02-19 23:15:28,0.0
1378,37.0,37.0,四川省,2020-02-19 23:15:08,2020-02-19 23:15:13,0.0
1379,37.0,37.0,山东省,2020-02-19 23:14:56,2020-02-19 23:15:13,0.0
1380,34.9,0.0,河南省,2020-02-19 23:14:45,2020-02-20 13:15:30,34.9
1381,550.8,550.8,浙江省,2020-02-19 23:13:56,2020-02-19 23:13:59,0.0
1382,123.8,123.8,江苏省,2020-02-19 23:11:47,2020-02-19 23:11:55,0.0
1383,153.7,153.7,上海,2020-02-19 23:11:36,2020-02-19 23:11:40,0.0
1384,125.9,125.9,江苏省,2020-02-19 23:05:15,2020-02-19 23:07:12,0.0
1385,64.8,64.8,四川省,2020-02-19 22:59:58,2020-02-19 23:00:03,0.0
1386,69.0,69.0,四川省,2020-02-19 22:58:56,2020-02-19 22:59:01,0.0
1387,34.9,0.0,山东省,2020-02-19 22:54:58,2020-02-19 22:57:02,34.9
1388,64.0,64.0,四川省,2020-02-19 22:53:45,2020-02-19 23:03:14,0.0
1389,37.0,37.0,江西省,2020-02-19 22:52:23,2020-02-19 22:52:35,0.0
1390,66.9,66.9,北京,2020-02-19 22:52:16,2020-02-19 22:52:22,0.0
1391,69.0,0.0,北京,2020-02-19 22:49:18,2020-02-19 22:49:22,69.0
1392,121.7,121.7,四川省,2020-02-19 22:49:08,2020-02-19 22:49:26,0.0
1393,69.0,69.0,北京,2020-02-19 22:47:07,2020-02-19 22:47:12,0.0
1394,94.7,94.7,广东省,2020-02-19 22:45:14,2020-02-19 22:45:40,0.0
1395,37.0,0.0,贵州省,2020-02-19 22:44:40,2020-02-19 22:44:46,37.0
1396,121.7,0.0,四川省,2020-02-19 22:44:25,,0.0
1397,64.8,64.8,江苏省,2020-02-19 22:41:27,2020-02-19 22:41:37,0.0
1398,69.0,69.0,天津,2020-02-19 22:40:11,2020-02-19 22:40:33,0.0
1399,160.0,160.0,浙江省,2020-02-19 22:38:50,2020-02-19 22:38:53,0.0
1400,64.8,64.8,山东省,2020-02-19 22:38:34,2020-02-19 22:39:05,0.0
1401,34.9,0.0,重庆,2020-02-19 22:38:11,,0.0
1402,37.0,37.0,云南省,2020-02-19 22:38:04,2020-02-19 22:38:12,0.0
1403,37.0,0.0,辽宁省,2020-02-19 22:37:06,2020-02-19 22:37:15,37.0
1404,34.9,0.0,广东省,2020-02-19 22:36:06,2020-02-19 22:36:12,34.9
1405,37.0,0.0,上海,2020-02-19 22:35:13,2020-02-19 22:35:19,37.0
1406,37.0,37.0,山东省,2020-02-19 22:35:08,2020-02-19 22:51:19,0.0
1407,69.0,0.0,浙江省,2020-02-19 22:34:15,,0.0
1408,190.0,190.0,河南省,2020-02-19 22:34:05,2020-02-19 22:34:10,0.0
1409,91.8,91.8,上海,2020-02-19 22:33:51,2020-02-19 22:33:57,0.0
1410,101.0,0.0,北京,2020-02-19 22:33:23,2020-02-19 22:33:33,101.0
1411,153.7,0.0,四川省,2020-02-19 22:33:17,,0.0
1412,66.9,66.9,河南省,2020-02-19 22:32:11,2020-02-19 22:32:52,0.0
1413,69.0,5.0,浙江省,2020-02-19 22:28:58,2020-02-19 22:35:08,64.0
1414,69.0,69.0,黑龙江省,2020-02-19 22:28:41,2020-02-19 22:28:48,0.0
1415,114.0,114.0,山西省,2020-02-19 22:25:25,2020-02-19 22:25:30,0.0
1416,37.0,37.0,浙江省,2020-02-19 22:24:28,2020-02-19 22:24:32,0.0
1417,69.0,69.0,上海,2020-02-19 22:23:54,2020-02-19 22:24:00,0.0
1418,64.8,64.8,安徽省,2020-02-19 22:23:23,2020-02-19 22:23:32,0.0
1419,64.8,64.8,广东省,2020-02-19 22:18:46,2020-02-19 22:19:27,0.0
1420,101.0,101.0,辽宁省,2020-02-19 22:18:26,2020-02-19 22:18:33,0.0
1421,69.0,69.0,上海,2020-02-19 22:15:02,2020-02-19 22:15:09,0.0
1422,98.9,98.9,河南省,2020-02-19 22:14:19,2020-02-19 22:14:24,0.0
1423,34.9,0.0,安徽省,2020-02-19 22:11:57,,0.0
1424,37.0,0.0,山东省,2020-02-19 22:09:31,,0.0
1425,69.0,69.0,北京,2020-02-19 22:08:36,2020-02-19 22:08:54,0.0
1426,66.9,66.9,河南省,2020-02-19 22:07:40,2020-02-19 22:07:48,0.0
1427,101.0,101.0,福建省,2020-02-19 22:07:27,2020-02-19 22:07:43,0.0
1428,102.8,102.8,天津,2020-02-19 22:07:07,2020-02-19 22:07:13,0.0
1429,69.0,69.0,浙江省,2020-02-19 22:05:48,2020-02-19 22:06:06,0.0
1430,43.0,0.0,山东省,2020-02-19 22:04:05,,0.0
1431,98.9,98.9,河南省,2020-02-19 22:03:35,2020-02-19 22:03:43,0.0
1432,128.0,0.0,北京,2020-02-19 22:02:47,2020-02-19 22:03:14,128.0
1433,64.8,0.0,天津,2020-02-19 22:02:41,2020-02-19 22:02:49,64.8
1434,37.0,37.0,四川省,2020-02-19 22:00:51,2020-02-19 22:01:12,0.0
1435,34.9,0.0,山东省,2020-02-19 22:00:35,,0.0
1436,247.6,247.6,北京,2020-02-19 22:00:30,2020-02-19 22:00:35,0.0
1437,101.0,101.0,湖南省,2020-02-19 21:57:23,2020-02-19 21:57:28,0.0
1438,163.9,163.9,广东省,2020-02-19 21:57:07,2020-02-19 21:57:18,0.0
1439,128.0,128.0,江苏省,2020-02-19 21:56:22,2020-02-19 21:56:28,0.0
1440,128.0,128.0,天津,2020-02-19 21:55:37,2020-02-19 21:55:46,0.0
1441,69.0,69.0,浙江省,2020-02-19 21:53:44,2020-02-19 21:53:54,0.0
1442,101.0,101.0,天津,2020-02-19 21:52:24,2020-02-19 21:52:29,0.0
1443,123.8,123.8,四川省,2020-02-19 21:51:13,2020-02-19 21:51:30,0.0
1444,98.9,98.9,北京,2020-02-19 21:50:32,2020-02-19 21:50:38,0.0
1445,69.0,0.0,天津,2020-02-19 21:50:04,,0.0
1446,69.0,69.0,四川省,2020-02-19 21:47:48,2020-02-19 21:47:53,0.0
1447,94.7,94.7,四川省,2020-02-19 21:45:58,2020-02-19 21:46:19,0.0
1448,37.0,0.0,四川省,2020-02-19 21:43:56,2020-02-19 21:44:36,37.0
1449,34.9,0.0,山东省,2020-02-19 21:43:32,,0.0
1450,64.8,0.0,辽宁省,2020-02-19 21:42:55,2020-02-19 21:43:21,64.8
1451,94.7,0.0,北京,2020-02-19 21:41:40,2020-02-19 21:41:52,94.7
1452,128.0,128.0,天津,2020-02-19 21:41:15,2020-02-19 21:41:20,0.0
1453,64.8,64.8,浙江省,2020-02-19 21:41:09,2020-02-19 21:41:12,0.0
1454,64.8,0.0,北京,2020-02-19 21:39:55,2020-02-19 21:40:00,64.8
1455,37.0,37.0,北京,2020-02-19 21:39:53,2020-02-19 21:39:59,0.0
1456,37.0,0.0,湖南省,2020-02-19 21:39:08,,0.0
1457,64.8,64.8,山东省,2020-02-19 21:34:28,2020-02-20 12:42:39,0.0
1458,119.6,119.6,上海,2020-02-19 21:33:19,2020-02-19 21:33:27,0.0
1459,123.8,123.8,北京,2020-02-19 21:32:46,2020-02-19 21:32:50,0.0
1460,34.9,34.9,山东省,2020-02-19 21:31:13,2020-02-19 21:31:31,0.0
1461,119.6,0.0,山东省,2020-02-19 21:30:48,2020-02-19 21:30:52,119.6
1462,160.0,160.0,北京,2020-02-19 21:30:42,2020-02-19 21:30:51,0.0
1463,64.8,64.8,北京,2020-02-19 21:29:20,2020-02-19 21:29:41,0.0
1464,34.9,0.0,北京,2020-02-19 21:29:11,2020-02-19 21:29:18,34.9
1465,187.8,187.8,四川省,2020-02-19 21:25:33,2020-02-19 21:27:51,0.0
1466,43.0,43.0,湖南省,2020-02-19 21:25:04,2020-02-19 21:25:10,0.0
1467,66.9,0.0,湖南省,2020-02-19 21:22:16,2020-02-19 21:22:20,66.9
1468,101.0,0.0,浙江省,2020-02-19 21:20:27,2020-02-19 21:20:31,101.0
1469,64.8,64.8,山东省,2020-02-19 21:20:16,2020-02-19 21:20:39,0.0
1470,64.8,64.8,广东省,2020-02-19 21:20:01,2020-02-19 21:20:10,0.0
1471,37.0,0.0,上海,2020-02-19 21:19:06,,0.0
1472,64.8,64.8,上海,2020-02-19 21:18:35,2020-02-19 21:18:43,0.0
1473,69.0,69.0,北京,2020-02-19 21:17:08,2020-02-19 21:17:13,0.0
1474,66.9,66.9,北京,2020-02-19 21:15:43,2020-02-19 21:15:49,0.0
1475,149.5,59.8,北京,2020-02-19 21:14:37,2020-02-19 21:14:43,89.7
1476,37.0,37.0,广东省,2020-02-19 21:12:45,2020-02-19 21:12:50,0.0
1477,69.0,0.0,黑龙江省,2020-02-19 21:11:10,,0.0
1478,64.8,0.0,山东省,2020-02-19 21:10:08,2020-02-19 21:10:12,64.8
1479,108.0,108.0,浙江省,2020-02-19 21:09:37,2020-02-19 21:09:42,0.0
1480,37.0,37.0,广东省,2020-02-19 21:07:55,2020-02-19 21:08:03,0.0
1481,123.8,123.8,上海,2020-02-19 21:07:32,2020-02-19 21:07:41,0.0
1482,69.0,0.0,湖南省,2020-02-19 21:07:14,,0.0
1483,101.0,101.0,陕西省,2020-02-19 21:06:38,2020-02-19 21:08:29,0.0
1484,37.0,37.0,安徽省,2020-02-19 21:04:57,2020-02-19 21:05:11,0.0
1485,114.0,114.0,上海,2020-02-19 21:03:26,2020-02-19 21:03:29,0.0
1486,64.8,64.8,天津,2020-02-19 21:02:28,2020-02-19 21:02:33,0.0
1487,34.9,34.9,浙江省,2020-02-19 20:59:15,2020-02-19 23:07:52,0.0
1488,101.0,0.0,湖南省,2020-02-19 20:58:39,2020-02-19 20:58:51,101.0
1489,259.6,93.9,四川省,2020-02-19 20:55:16,2020-02-19 20:55:20,165.7
1490,81.0,81.0,江苏省,2020-02-19 20:53:08,2020-02-19 20:53:11,0.0
1491,69.0,69.0,辽宁省,2020-02-19 20:52:52,2020-02-19 20:52:57,0.0
1492,61.9,61.9,浙江省,2020-02-19 20:48:55,2020-02-19 20:49:01,0.0
1493,96.8,0.0,湖南省,2020-02-19 20:48:05,2020-02-19 20:48:10,96.8
1494,43.0,43.0,浙江省,2020-02-19 20:47:17,2020-02-19 20:47:20,0.0
1495,34.9,0.0,福建省,2020-02-19 20:45:35,2020-02-19 20:46:17,34.9
1496,98.9,98.9,江苏省,2020-02-19 20:44:22,2020-02-19 20:53:44,0.0
1497,37.0,37.0,重庆,2020-02-19 20:44:09,2020-02-19 20:44:21,0.0
1498,96.8,0.0,湖南省,2020-02-19 20:43:11,,0.0
1499,384.0,384.0,四川省,2020-02-19 20:39:36,2020-02-19 20:39:51,0.0
1500,161.8,0.0,四川省,2020-02-19 20:38:28,2020-02-19 20:38:32,161.8
1501,34.9,34.9,河南省,2020-02-19 20:38:12,2020-02-19 20:47:32,0.0
1502,101.0,101.0,江苏省,2020-02-19 20:37:20,2020-02-19 20:37:24,0.0
1503,101.0,0.0,北京,2020-02-19 20:37:10,2020-02-19 20:37:29,101.0
1504,128.0,128.0,北京,2020-02-19 20:34:57,2020-02-19 20:35:16,0.0
1505,37.0,0.0,上海,2020-02-19 20:34:51,,0.0
1506,101.0,101.0,北京,2020-02-19 20:32:28,2020-02-19 20:32:30,0.0
1507,6.0,0.0,北京,2020-02-19 20:28:06,2020-02-19 20:28:14,6.0
1508,37.0,0.0,北京,2020-02-19 20:27:32,,0.0
1509,34.9,0.0,上海,2020-02-19 20:27:16,2020-02-19 20:27:20,34.9
1510,101.0,101.0,北京,2020-02-19 20:25:11,2020-02-19 20:25:47,0.0
1511,128.0,128.0,上海,2020-02-19 20:25:10,2020-02-19 20:25:15,0.0
1512,37.0,37.0,浙江省,2020-02-19 20:24:13,2020-02-19 20:27:54,0.0
1513,101.0,101.0,上海,2020-02-19 20:23:25,2020-02-19 20:23:38,0.0
1514,37.0,0.0,广东省,2020-02-19 20:23:21,2020-02-19 20:23:27,37.0
1515,37.0,37.0,浙江省,2020-02-19 20:23:21,2020-02-19 20:23:24,0.0
1516,34.9,34.9,广东省,2020-02-19 20:22:27,2020-02-19 20:22:38,0.0
1517,64.8,64.8,安徽省,2020-02-19 20:21:05,2020-02-19 20:21:27,0.0
1518,69.0,69.0,北京,2020-02-19 20:18:49,2020-02-19 20:19:00,0.0
1519,81.0,81.0,广东省,2020-02-19 20:17:04,2020-02-19 20:17:21,0.0
1520,69.0,69.0,上海,2020-02-19 20:16:30,2020-02-19 20:16:39,0.0
1521,81.0,0.0,广东省,2020-02-19 20:15:22,,0.0
1522,125.9,125.9,四川省,2020-02-19 20:15:07,2020-02-19 20:15:14,0.0
1523,125.9,125.9,上海,2020-02-19 20:12:53,2020-02-19 20:12:57,0.0
1524,101.0,101.0,上海,2020-02-19 20:10:39,2020-02-19 20:10:41,0.0
1525,34.9,34.9,贵州省,2020-02-19 20:09:13,2020-02-19 20:09:26,0.0
1526,69.0,69.0,上海,2020-02-19 20:06:03,2020-02-19 20:06:15,0.0
1527,96.8,96.8,浙江省,2020-02-19 20:04:16,2020-02-19 20:04:22,0.0
1528,34.9,0.0,上海,2020-02-19 20:03:43,,0.0
1529,69.0,69.0,四川省,2020-02-19 20:03:38,2020-02-19 20:03:54,0.0
1530,64.0,64.0,江苏省,2020-02-19 20:01:39,2020-02-19 20:01:43,0.0
1531,37.0,37.0,山东省,2020-02-19 19:58:53,2020-02-19 19:59:10,0.0
1532,37.0,0.0,四川省,2020-02-19 19:57:28,2020-02-19 19:57:45,37.0
1533,121.7,121.7,上海,2020-02-19 19:55:42,2020-02-19 19:55:47,0.0
1534,211.4,211.4,浙江省,2020-02-19 19:54:26,2020-02-19 19:54:31,0.0
1535,64.8,64.8,重庆,2020-02-19 19:53:38,2020-02-19 19:57:16,0.0
1536,69.0,0.0,北京,2020-02-19 19:52:30,,0.0
1537,115.9,0.0,上海,2020-02-19 19:49:58,2020-02-19 19:50:05,115.9
1538,69.0,0.0,北京,2020-02-19 19:47:07,2020-02-19 19:47:15,69.0
1539,99.9,99.9,上海,2020-02-19 19:45:42,2020-02-19 19:45:48,0.0
1540,69.0,0.0,北京,2020-02-19 19:44:28,,0.0
1541,102.0,64.0,北京,2020-02-19 19:44:03,2020-02-19 19:44:08,38.0
1542,37.0,0.0,江苏省,2020-02-19 19:42:58,2020-02-19 19:43:23,37.0
1543,140.0,140.0,天津,2020-02-19 19:41:43,2020-02-19 19:41:48,0.0
1544,98.9,0.0,四川省,2020-02-19 19:35:50,2020-02-19 19:36:21,98.9
1545,34.9,34.9,云南省,2020-02-19 19:35:06,2020-02-19 19:35:10,0.0
1546,91.0,0.0,新疆维吾尔自治区,2020-02-19 19:29:34,2020-02-19 19:29:45,91.0
1547,64.8,0.0,浙江省,2020-02-19 19:27:34,,0.0
1548,69.0,0.0,天津,2020-02-19 19:27:29,2020-02-19 19:29:18,69.0
1549,37.0,37.0,上海,2020-02-19 19:26:37,2020-02-19 19:26:39,0.0
1550,37.0,37.0,陕西省,2020-02-19 19:25:34,2020-02-19 19:25:41,0.0
1551,34.9,34.9,北京,2020-02-19 19:22:20,2020-02-19 19:22:30,0.0
1552,94.7,94.7,北京,2020-02-19 19:22:02,2020-02-19 19:22:16,0.0
1553,66.9,66.9,辽宁省,2020-02-19 19:21:22,2020-02-19 21:14:55,0.0
1554,34.9,34.9,北京,2020-02-19 19:19:57,2020-02-19 19:20:11,0.0
1555,69.0,0.0,广东省,2020-02-19 19:17:16,2020-02-19 19:18:20,69.0
1556,288.0,128.0,辽宁省,2020-02-19 19:14:47,2020-02-19 19:14:53,160.0
1557,34.9,34.9,北京,2020-02-19 19:14:14,2020-02-19 19:14:20,0.0
1558,123.8,123.8,北京,2020-02-19 19:12:42,2020-02-19 19:12:47,0.0
1559,34.9,0.0,江苏省,2020-02-19 19:10:31,,0.0
1560,99.9,99.9,浙江省,2020-02-19 19:07:46,2020-02-19 19:07:56,0.0
1561,37.0,37.0,福建省,2020-02-19 19:07:24,2020-02-19 19:07:31,0.0
1562,128.0,128.0,上海,2020-02-19 19:05:40,2020-02-19 19:05:46,0.0
1563,66.9,66.9,广东省,2020-02-19 19:04:39,2020-02-19 19:04:43,0.0
1564,37.0,37.0,河南省,2020-02-19 19:03:45,2020-02-19 19:03:49,0.0
1565,27.0,27.0,广东省,2020-02-19 18:59:51,2020-02-19 19:00:03,0.0
1566,22.0,0.0,广东省,2020-02-19 18:59:19,,0.0
1567,34.9,34.9,辽宁省,2020-02-19 18:59:18,2020-02-19 18:59:25,0.0
1568,128.0,128.0,北京,2020-02-19 18:54:29,2020-02-19 18:54:35,0.0
1569,34.9,34.9,重庆,2020-02-19 18:52:45,2020-02-19 18:52:49,0.0
1570,123.8,123.8,贵州省,2020-02-19 18:49:36,2020-02-19 18:49:41,0.0
1571,37.24,37.24,上海,2020-02-19 18:38:51,2020-02-19 19:12:13,0.0
1572,320.0,320.0,湖南省,2020-02-19 18:38:28,2020-02-19 18:40:25,0.0
1573,101.0,101.0,河北省,2020-02-19 18:36:31,2020-02-19 18:38:23,0.0
1574,37.0,0.0,浙江省,2020-02-19 18:35:48,2020-02-19 18:35:57,37.0
1575,37.0,0.0,陕西省,2020-02-19 18:32:19,,0.0
1576,34.9,0.0,江西省,2020-02-19 18:29:44,,0.0
1577,37.0,37.0,北京,2020-02-19 18:27:46,2020-02-19 18:27:48,0.0
1578,128.0,128.0,北京,2020-02-19 18:25:58,2020-02-19 18:26:03,0.0
1579,69.0,0.0,北京,2020-02-19 18:25:42,2020-02-19 18:28:54,69.0
1580,64.8,64.8,北京,2020-02-19 18:24:57,2020-02-19 18:25:02,0.0
1581,37.0,37.0,广东省,2020-02-19 18:24:12,2020-02-19 18:24:32,0.0
1582,96.0,88.0,陕西省,2020-02-19 18:22:43,2020-02-19 18:23:11,8.0
1583,96.8,37.0,河北省,2020-02-19 18:22:36,2020-02-19 18:22:42,59.8
1584,69.0,69.0,江苏省,2020-02-19 18:22:20,2020-02-19 18:22:25,0.0
1585,37.0,0.0,北京,2020-02-19 18:21:22,2020-02-19 18:24:18,37.0
1586,66.9,0.0,河北省,2020-02-19 18:17:59,2020-02-19 18:18:05,66.9
1587,123.8,123.8,海南省,2020-02-19 18:15:53,2020-02-19 18:16:06,0.0
1588,101.0,0.0,吉林省,2020-02-19 18:08:32,2020-02-19 18:08:44,101.0
1589,34.9,0.0,福建省,2020-02-19 18:00:45,,0.0
1590,69.0,69.0,吉林省,2020-02-19 17:59:33,2020-02-19 17:59:37,0.0
1591,118.0,0.0,上海,2020-02-19 17:54:49,,0.0
1592,69.0,0.0,广东省,2020-02-19 17:52:47,,0.0
1593,183.6,183.6,北京,2020-02-19 17:52:30,2020-02-19 19:56:52,0.0
1594,64.8,64.8,广东省,2020-02-19 17:52:16,2020-02-19 17:56:05,0.0
1595,125.9,93.9,辽宁省,2020-02-19 17:51:20,2020-02-19 17:51:27,32.0
1596,34.9,0.0,湖南省,2020-02-19 17:47:43,2020-02-19 17:47:46,34.9
1597,101.0,101.0,广东省,2020-02-19 17:45:52,2020-02-19 17:49:42,0.0
1598,101.0,0.0,江苏省,2020-02-19 17:45:00,2020-02-19 17:45:07,101.0
1599,101.0,101.0,北京,2020-02-19 17:38:19,2020-02-19 17:38:24,0.0
1600,69.0,69.0,广西壮族自治区,2020-02-19 17:37:49,2020-02-19 17:38:14,0.0
1601,12.0,12.0,江苏省,2020-02-19 17:37:20,2020-02-19 17:37:23,0.0
1602,94.7,94.7,安徽省,2020-02-19 17:35:20,2020-02-19 17:35:36,0.0
1603,66.9,66.9,广东省,2020-02-19 17:31:17,2020-02-19 17:31:23,0.0
1604,37.0,0.0,四川省,2020-02-19 17:28:34,2020-02-19 17:33:19,37.0
1605,119.6,0.0,安徽省,2020-02-19 17:28:25,,0.0
1606,69.0,69.0,上海,2020-02-19 17:23:00,2020-02-19 17:23:06,0.0
1607,125.9,125.9,北京,2020-02-19 17:22:28,2020-02-19 17:22:36,0.0
1608,69.0,0.0,北京,2020-02-19 17:17:53,2020-02-19 17:17:59,69.0
1609,128.0,128.0,广西壮族自治区,2020-02-19 17:15:27,2020-02-19 17:15:34,0.0
1610,121.7,121.7,北京,2020-02-19 17:12:38,2020-02-19 17:12:48,0.0
1611,37.0,37.0,黑龙江省,2020-02-19 17:11:58,2020-02-19 17:12:01,0.0
1612,66.9,66.9,山西省,2020-02-19 17:10:56,2020-02-19 17:11:09,0.0
1613,69.0,69.0,安徽省,2020-02-19 17:09:26,2020-02-19 17:09:37,0.0
1614,34.9,34.9,安徽省,2020-02-19 17:05:31,2020-02-19 17:05:47,0.0
1615,69.0,69.0,云南省,2020-02-19 17:04:24,2020-02-19 17:04:31,0.0
1616,69.0,0.0,河北省,2020-02-19 17:02:54,,0.0
1617,69.0,0.0,云南省,2020-02-19 17:02:14,2020-02-19 17:02:29,69.0
1618,37.0,0.0,北京,2020-02-19 17:02:09,,0.0
1619,123.8,123.8,安徽省,2020-02-19 17:02:05,2020-02-19 17:02:16,0.0
1620,69.0,69.0,内蒙古自治区,2020-02-19 17:00:47,2020-02-19 17:00:53,0.0
1621,333.1,333.1,上海,2020-02-19 17:00:10,2020-02-19 17:00:14,0.0
1622,61.9,61.9,福建省,2020-02-19 16:57:54,2020-02-19 16:58:04,0.0
1623,98.9,98.9,湖南省,2020-02-19 16:54:03,2020-02-19 16:54:06,0.0
1624,128.0,0.0,上海,2020-02-19 16:54:00,2020-02-19 17:11:44,128.0
1625,34.9,34.9,云南省,2020-02-19 16:52:09,2020-02-19 16:52:13,0.0
1626,94.7,0.0,北京,2020-02-19 16:52:07,2020-02-19 16:52:17,94.7
1627,128.0,128.0,河北省,2020-02-19 16:51:57,2020-02-19 16:52:07,0.0
1628,69.0,69.0,上海,2020-02-19 16:47:52,2020-02-19 16:47:59,0.0
1629,128.0,128.0,浙江省,2020-02-19 16:47:34,2020-02-19 16:53:57,0.0
1630,118.0,118.0,吉林省,2020-02-19 16:44:52,2020-02-19 16:45:40,0.0
1631,123.8,0.0,浙江省,2020-02-19 16:44:30,,0.0
1632,37.0,37.0,广东省,2020-02-19 16:41:48,2020-02-19 16:42:13,0.0
1633,69.0,69.0,云南省,2020-02-19 16:37:11,2020-02-19 16:37:18,0.0
1634,34.9,34.9,重庆,2020-02-19 16:36:15,2020-02-19 16:36:24,0.0
1635,64.8,64.8,湖北省,2020-02-19 16:36:05,2020-02-19 16:36:12,0.0
1636,98.9,98.9,上海,2020-02-19 16:35:04,2020-02-19 16:35:08,0.0
1637,34.9,0.0,贵州省,2020-02-19 16:28:37,,0.0
1638,69.0,69.0,山东省,2020-02-19 16:28:26,2020-02-19 16:28:35,0.0
1639,101.0,5.0,广西壮族自治区,2020-02-19 16:28:13,2020-02-19 16:28:30,96.0
1640,160.0,160.0,河北省,2020-02-19 16:27:27,2020-02-19 16:27:34,0.0
1641,37.0,0.0,贵州省,2020-02-19 16:26:23,,0.0
1642,66.9,66.9,江苏省,2020-02-19 16:25:58,2020-02-19 16:26:04,0.0
1643,101.0,101.0,广西壮族自治区,2020-02-19 16:25:12,2020-02-19 16:25:19,0.0
1644,101.0,0.0,广西壮族自治区,2020-02-19 16:23:55,,0.0
1645,37.0,0.0,贵州省,2020-02-19 16:21:03,,0.0
1646,435.4,0.0,陕西省,2020-02-19 16:20:29,2020-02-19 16:20:34,435.4
1647,121.7,0.0,江苏省,2020-02-19 16:19:06,2020-02-19 16:19:12,121.7
1648,34.9,0.0,湖北省,2020-02-19 16:18:35,2020-02-19 16:18:39,34.9
1649,128.0,0.0,广西壮族自治区,2020-02-19 16:18:14,2020-02-19 16:18:21,128.0
1650,101.0,101.0,浙江省,2020-02-19 16:18:08,2020-02-19 16:18:15,0.0
1651,34.9,34.9,云南省,2020-02-19 16:16:37,2020-02-19 16:16:55,0.0
1652,69.0,69.0,黑龙江省,2020-02-19 16:13:59,2020-02-19 16:14:03,0.0
1653,94.7,0.0,江苏省,2020-02-19 16:13:47,2020-02-19 16:14:38,94.7
1654,64.8,64.8,天津,2020-02-19 16:12:11,2020-02-19 16:12:20,0.0
1655,69.0,69.0,江苏省,2020-02-19 16:12:03,2020-02-19 16:12:08,0.0
1656,64.8,64.8,广东省,2020-02-19 16:11:31,2020-02-19 16:13:35,0.0
1657,34.9,34.9,北京,2020-02-19 16:11:06,2020-02-19 16:11:12,0.0
1658,34.9,34.9,辽宁省,2020-02-19 16:11:02,2020-02-19 16:11:12,0.0
1659,172.0,172.0,安徽省,2020-02-19 16:08:41,2020-02-19 16:08:46,0.0
1660,128.0,0.0,广西壮族自治区,2020-02-19 16:05:52,2020-02-19 16:06:01,128.0
1661,34.9,0.0,贵州省,2020-02-19 16:05:21,,0.0
1662,69.0,69.0,湖南省,2020-02-19 16:03:02,2020-02-19 16:03:09,0.0
1663,64.0,0.0,湖北省,2020-02-19 16:02:41,2020-02-19 16:02:50,64.0
1664,113.8,113.8,重庆,2020-02-19 16:01:31,2020-02-19 16:10:39,0.0
1665,69.0,69.0,浙江省,2020-02-19 16:00:47,2020-02-19 16:01:03,0.0
1666,96.8,96.8,广东省,2020-02-19 16:00:08,2020-02-19 16:00:16,0.0
1667,66.9,66.9,上海,2020-02-19 15:59:49,2020-02-19 15:59:56,0.0
1668,118.0,0.0,安徽省,2020-02-19 15:59:38,2020-02-19 15:59:43,118.0
1669,128.0,128.0,上海,2020-02-19 15:58:46,2020-02-19 15:58:51,0.0
1670,64.0,64.0,辽宁省,2020-02-19 15:58:24,2020-02-19 16:02:18,0.0
1671,37.0,37.0,北京,2020-02-19 15:57:52,2020-02-19 15:58:37,0.0
1672,227.6,227.6,安徽省,2020-02-19 15:57:14,2020-02-19 15:57:22,0.0
1673,69.0,69.0,山西省,2020-02-19 15:55:10,2020-02-19 15:55:19,0.0
1674,29.9,0.0,广东省,2020-02-19 15:50:54,2020-02-19 15:55:58,29.9
1675,149.5,0.0,湖北省,2020-02-19 15:50:37,2020-02-19 15:50:41,149.5
1676,113.8,113.8,浙江省,2020-02-19 15:49:12,2020-02-19 15:52:54,0.0
1677,37.0,37.0,上海,2020-02-19 15:48:49,2020-02-19 15:48:52,0.0
1678,418.6,418.6,吉林省,2020-02-19 15:47:03,2020-02-19 15:49:55,0.0
1679,187.8,187.8,辽宁省,2020-02-19 15:46:12,2020-02-19 15:46:20,0.0
1680,192.0,192.0,吉林省,2020-02-19 15:45:48,2020-02-19 15:48:03,0.0
1681,34.9,34.9,甘肃省,2020-02-19 15:45:34,2020-02-19 15:48:37,0.0
1682,192.0,192.0,上海,2020-02-19 15:45:12,2020-02-19 15:45:28,0.0
1683,128.0,128.0,辽宁省,2020-02-19 15:45:11,2020-02-19 15:45:18,0.0
1684,64.0,64.0,辽宁省,2020-02-19 15:44:34,2020-02-19 15:50:53,0.0
1685,128.0,0.0,辽宁省,2020-02-19 15:42:50,,0.0
1686,32.0,32.0,福建省,2020-02-19 15:42:44,2020-02-19 15:52:46,0.0
1687,160.0,160.0,上海,2020-02-19 15:42:40,2020-02-19 15:43:04,0.0
1688,34.9,34.9,北京,2020-02-19 15:42:37,2020-02-19 15:43:07,0.0
1689,125.9,125.9,山东省,2020-02-19 15:42:35,2020-02-19 15:42:52,0.0
1690,64.8,5.0,上海,2020-02-19 15:41:36,2020-02-19 15:42:16,59.8
1691,37.0,0.0,辽宁省,2020-02-19 15:39:49,,0.0
1692,69.0,69.0,福建省,2020-02-19 15:39:38,2020-02-19 15:39:43,0.0
1693,192.0,0.0,上海,2020-02-19 15:39:29,,0.0
1694,69.0,0.0,上海,2020-02-19 15:39:02,2020-02-19 15:39:12,69.0
1695,37.0,37.0,云南省,2020-02-19 15:38:04,2020-02-19 15:38:08,0.0
