InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
553013,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2011-05-12 18:19:00,0.83,,United Kingdom
541680,20679,EDWARDIAN PARASOL RED,60,2011-01-20 14:18:00,4.95,14062.0,United Kingdom
565231,23203,JUMBO BAG VINTAGE DOILY ,1,2011-09-02 09:26:00,4.13,,United Kingdom
559506,21094,SET/6 RED SPOTTY PAPER PLATES,8,2011-07-08 15:17:00,0.83,,United Kingdom
571040,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-10-13 12:59:00,8.25,15272.0,United Kingdom
575895,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,1,2011-11-11 14:50:00,0.83,17052.0,United Kingdom
540168,21903,MAN FLU METAL SIGN,5,2011-01-05 12:15:00,2.1,13715.0,United Kingdom
569832,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-06 12:51:00,0.39,15315.0,United Kingdom
560225,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-07-15 16:27:00,5.79,,United Kingdom
577773,22263,FELT EGG COSY LADYBIRD ,1,2011-11-21 15:57:00,0.85,16712.0,United Kingdom
569216,23005,TRAVEL CARD WALLET I LOVE LONDON,5,2011-10-02 12:41:00,0.42,15555.0,United Kingdom
570498,23216,LAUREL HEART ANTIQUE GOLD,12,2011-10-11 09:10:00,1.25,16136.0,United Kingdom
553205,23170,REGENCY TEA PLATE ROSES ,48,2011-05-16 08:13:00,1.45,15813.0,United Kingdom
562468,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-08-05 11:52:00,1.25,16928.0,United Kingdom
566269,23356,LOVE HOT WATER BOTTLE,2,2011-09-11 13:39:00,5.95,17864.0,United Kingdom
577782,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-21 16:17:00,2.1,16549.0,United Kingdom
548176,22244,3 HOOK HANGER MAGIC GARDEN,2,2011-03-29 14:20:00,1.95,13439.0,United Kingdom
548745,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-04-04 12:10:00,1.65,12471.0,Germany
546417,23128,FELTCRAFT BOY JEAN-PAUL KIT,3,2011-03-13 10:48:00,4.95,14800.0,United Kingdom
C554558,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-05-25 10:24:00,1.25,13268.0,United Kingdom
570761,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,2011-10-12 11:41:00,4.95,,United Kingdom
565840,22694,WICKER STAR ,1,2011-09-07 12:02:00,4.13,,United Kingdom
569669,22629,SPACEBOY LUNCH BOX ,1,2011-10-05 13:47:00,1.95,14730.0,United Kingdom
566949,20777,CHRYSANTHEMUM NOTEBOOK,3,2011-09-15 16:32:00,1.63,,United Kingdom
552000,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2011-05-05 15:56:00,2.46,,United Kingdom
555567,22652,TRAVEL SEWING KIT,10,2011-06-05 15:25:00,1.65,17050.0,United Kingdom
579134,15036,ASSORTED COLOURS SILK FAN,12,2011-11-28 12:38:00,0.83,13115.0,United Kingdom
541422,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2011-01-17 17:48:00,4.13,,United Kingdom
542345,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-01-27 11:55:00,1.95,15910.0,United Kingdom
540646,84596F,SMALL MARSHMALLOWS PINK BOWL,12,2011-01-10 14:32:00,0.85,,United Kingdom
576779,22367,CHILDRENS APRON SPACEBOY DESIGN,9,2011-11-16 13:25:00,1.95,14554.0,United Kingdom
577082,21619,4 VANILLA BOTANICAL CANDLES,12,2011-11-17 15:31:00,1.25,15811.0,United Kingdom
569469,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-04 12:22:00,4.95,16360.0,United Kingdom
570479,23291,DOLLY GIRL CHILDRENS CUP,4,2011-10-10 16:58:00,1.25,17589.0,United Kingdom
543826,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-02-14 09:41:00,1.63,,United Kingdom
539958,21948,SET OF 6 CAKE CHOPSTICKS,5,2010-12-23 13:26:00,1.28,,United Kingdom
581579,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-12-09 12:19:00,0.83,17581.0,United Kingdom
572309,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-10-23 15:29:00,1.25,14432.0,United Kingdom
574477,22694,WICKER STAR ,1,2011-11-04 12:21:00,2.1,15453.0,United Kingdom
572758,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-10-25 18:39:00,2.46,,United Kingdom
578317,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-11-23 16:47:00,1.45,15398.0,United Kingdom
544368,22747,POPPY'S PLAYHOUSE BATHROOM,3,2011-02-18 11:27:00,2.1,14057.0,United Kingdom
551547,48187,DOORMAT NEW ENGLAND,3,2011-05-03 09:44:00,12.46,,United Kingdom
578952,21238,RED RETROSPOT CUP,8,2011-11-27 14:43:00,0.85,18112.0,United Kingdom
538071,20867,PINK ROSE FABRIC MIRROR,2,2010-12-09 14:09:00,2.51,,United Kingdom
541570,22551,PLASTERS IN TIN SPACEBOY,384,2011-01-19 12:34:00,1.45,14646.0,Netherlands
577039,22962,JAM JAR WITH PINK LID,12,2011-11-17 13:30:00,0.85,12539.0,Spain
548659,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-04-01 14:19:00,8.25,13418.0,United Kingdom
547041,20679,EDWARDIAN PARASOL RED,15,2011-03-20 10:56:00,4.6,13777.0,United Kingdom
576837,84661B,BLACK SQUARE TABLE CLOCK,1,2011-11-16 15:16:00,4.96,,United Kingdom
577711,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-11-21 12:17:00,0.65,15527.0,United Kingdom
572212,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,288,2011-10-21 12:25:00,0.21,13918.0,United Kingdom
564554,22983,CARD BILLBOARD FONT,12,2011-08-25 19:39:00,0.42,17189.0,United Kingdom
543358,22815,CARD PSYCHEDELIC APPLES,2,2011-02-07 14:04:00,0.83,,United Kingdom
572930,21993,FLORAL FOLK STATIONERY SET,12,2011-10-27 10:01:00,1.25,17613.0,United Kingdom
537646,20726,LUNCH BAG WOODLAND,1,2010-12-07 15:39:00,1.65,17591.0,United Kingdom
541872,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-24 09:52:00,3.95,14796.0,United Kingdom
569545,21802,CHRISTMAS TREE HEART DECORATION,1,2011-10-04 16:37:00,0.42,,United Kingdom
554808,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-05-26 13:01:00,0.95,17059.0,United Kingdom
554271,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,2011-05-23 13:06:00,4.65,16422.0,United Kingdom
550214,21679,SKULLS  STICKERS,1,2011-04-15 10:43:00,1.63,,United Kingdom
536621,22561,WOODEN SCHOOL COLOURING SET,12,2010-12-02 10:35:00,1.65,13108.0,United Kingdom
548496,22556,PLASTERS IN TIN CIRCUS PARADE ,96,2011-03-31 13:40:00,1.45,12678.0,France
544677,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2011-02-22 16:13:00,1.25,18196.0,United Kingdom
573918,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-11-01 17:20:00,2.95,17576.0,United Kingdom
539319,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,18,2010-12-16 19:10:00,3.75,12967.0,United Kingdom
552235,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-05-06 16:17:00,4.15,15194.0,United Kingdom
539434,22322,BIRD DECORATION GREEN POLKADOT,1,2010-12-17 14:41:00,1.66,,United Kingdom
580520,22494,EMERGENCY FIRST AID TIN ,2,2011-12-04 14:55:00,1.25,13521.0,United Kingdom
556477,23298,SPOTTY BUNTING,4,2011-06-12 12:20:00,4.95,12841.0,United Kingdom
573096,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-27 14:40:00,2.55,14004.0,United Kingdom
546980,21843,RED RETROSPOT CAKE STAND,2,2011-03-18 12:18:00,10.95,13591.0,United Kingdom
551747,22095,LADS ONLY TISSUE BOX,72,2011-05-04 11:00:00,0.42,14298.0,United Kingdom
557643,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-06-21 16:36:00,16.63,,United Kingdom
580115,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2011-12-01 16:22:00,2.46,,United Kingdom
538521,21756,BATH BUILDING BLOCK WORD,3,2010-12-13 09:02:00,5.95,14180.0,United Kingdom
554714,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-05-26 10:44:00,0.79,,United Kingdom
539745,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2010-12-21 15:21:00,8.47,,United Kingdom
548617,22197,SMALL POPCORN HOLDER,24,2011-04-01 11:50:00,0.85,16592.0,United Kingdom
571850,22694,WICKER STAR ,4,2011-10-19 12:54:00,2.1,14698.0,United Kingdom
576910,48188,DOORMAT WELCOME PUPPIES,6,2011-11-17 09:51:00,8.25,12477.0,Germany
563234,20977,36 PENCILS TUBE WOODLAND,16,2011-08-15 08:26:00,1.25,13621.0,United Kingdom
560972,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-07-22 11:44:00,2.55,14209.0,United Kingdom
567195,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-09-19 09:30:00,1.65,17451.0,United Kingdom
580367,16235,RECYCLED PENCIL WITH RABBIT ERASER,2,2011-12-02 16:39:00,0.42,,United Kingdom
557118,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-06-16 17:05:00,4.15,14849.0,United Kingdom
562276,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-08-04 10:23:00,2.95,17735.0,United Kingdom
570087,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,2011-10-07 11:26:00,4.13,,United Kingdom
566286,22949,36 DOILIES DOLLY GIRL,12,2011-09-11 14:58:00,1.45,14057.0,United Kingdom
569469,85049G,CHOCOLATE BOX RIBBONS ,9,2011-10-04 12:22:00,1.25,16360.0,United Kingdom
558684,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-07-01 11:29:00,1.25,14016.0,EIRE
548194,21039,RED RETROSPOT SHOPPING BAG,1,2011-03-29 15:30:00,5.79,,United Kingdom
575193,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-11-09 09:34:00,2.55,12681.0,France
564817,47310M,SMALL POP BOX FUNKY MONKEY,2,2011-08-30 12:02:00,1.63,,United Kingdom
579094,POST,POSTAGE,8,2011-11-28 10:56:00,18.0,12668.0,Germany
575728,23110,PARISIENNE KEY CABINET ,2,2011-11-10 19:40:00,5.75,14911.0,EIRE
571069,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-13 15:15:00,2.95,13668.0,United Kingdom
560892,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-21 17:08:00,1.65,13089.0,United Kingdom
572314,22624,IVORY KITCHEN SCALES,1,2011-10-23 15:59:00,8.5,17111.0,United Kingdom
574714,22434,BALLOON PUMP WITH 10 BALLOONS,3,2011-11-06 14:29:00,1.95,15427.0,United Kingdom
552249,22095,LADS ONLY TISSUE BOX,1,2011-05-06 19:53:00,1.25,12748.0,United Kingdom
569384,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-10-03 16:47:00,0.65,15159.0,United Kingdom
546896,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-03-17 18:24:00,0.83,,United Kingdom
559488,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-07-08 13:52:00,4.13,,United Kingdom
566242,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-09-11 11:56:00,6.35,15502.0,United Kingdom
548894,22264,FELT FARM ANIMAL WHITE BUNNY ,5,2011-04-04 16:01:00,1.63,,United Kingdom
568061,23079,TOADSTOOL BEDSIDE LIGHT ,1,2011-09-23 13:12:00,8.95,16910.0,United Kingdom
571508,22474,SPACEBOY TV DINNER TRAY,1,2011-10-17 15:27:00,10.79,,United Kingdom
544684,22025,RING OF ROSES BIRTHDAY CARD,1,2011-02-22 16:32:00,0.83,,United Kingdom
574741,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-11-06 16:13:00,1.45,15993.0,United Kingdom
569488,21098,CHRISTMAS TOILET ROLL,3,2011-10-04 13:10:00,1.25,16440.0,United Kingdom
546912,22585,PACK OF 6 BIRDY GIFT TAGS,6,2011-03-17 20:12:00,1.25,15861.0,United Kingdom
573511,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,2011-10-31 12:25:00,4.25,12347.0,Iceland
561206,48173C,DOORMAT BLACK FLOCK ,1,2011-07-25 16:18:00,7.95,13110.0,United Kingdom
565432,23432,PRETTY HANGING QUILTED HEARTS,1,2011-09-04 13:16:00,0.83,16241.0,United Kingdom
540529,20711,JUMBO BAG TOYS ,20,2011-01-09 13:50:00,1.95,16748.0,United Kingdom
569415,85049e,SCANDINAVIAN REDS RIBBONS,3,2011-10-04 10:14:00,3.29,,United Kingdom
544772,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-02-23 11:12:00,2.46,,United Kingdom
574667,23069,EDWARDIAN PHOTO FRAME,4,2011-11-06 12:12:00,6.25,15514.0,United Kingdom
557324,23184,BULL DOG BOTTLE OPENER,1,2011-06-20 09:41:00,10.79,,United Kingdom
565443,15036,ASSORTED COLOURS SILK FAN,12,2011-09-04 14:22:00,0.83,12567.0,France
565458,22366,DOORMAT AIRMAIL ,6,2011-09-05 09:16:00,8.25,16523.0,United Kingdom
540511,22227,HANGING HEART MIRROR DECORATION ,6,2011-01-09 11:34:00,0.65,14472.0,United Kingdom
577331,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2011-11-18 14:23:00,2.55,14667.0,United Kingdom
558232,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-06-27 14:30:00,1.65,17841.0,United Kingdom
538067,22121,NOEL WOODEN BLOCK LETTERS ,2,2010-12-09 13:59:00,5.95,15288.0,United Kingdom
566221,22381,TOY TIDY PINK POLKADOT,5,2011-09-09 16:13:00,2.1,,United Kingdom
572553,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-10-24 17:09:00,1.25,,United Kingdom
537640,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,44,2010-12-07 15:31:00,5.91,,United Kingdom
557639,22483,RED GINGHAM TEDDY BEAR ,1,2011-06-21 16:13:00,2.95,12933.0,United Kingdom
540026,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-01-04 13:25:00,1.66,,United Kingdom
545905,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-03-08 08:53:00,0.29,15234.0,United Kingdom
566554,22867,HAND WARMER BIRD DESIGN,12,2011-09-13 11:39:00,2.1,13136.0,United Kingdom
543660,22297,HEART IVORY TRELLIS SMALL,2,2011-02-11 10:40:00,2.46,,United Kingdom
580166,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-12-02 11:21:00,4.25,13495.0,United Kingdom
560972,23099,FRENCH CARRIAGE LANTERN,2,2011-07-22 11:44:00,6.65,14209.0,United Kingdom
575136,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-11-08 14:53:00,1.65,15103.0,United Kingdom
540506,22960,JAM MAKING SET WITH JARS,2,2011-01-09 11:12:00,4.25,17796.0,United Kingdom
557208,22962,JAM JAR WITH PINK LID,12,2011-06-17 11:38:00,0.85,16172.0,United Kingdom
562053,22400,MAGNETS PACK OF 4 HOME SWEET HOME,36,2011-08-02 12:11:00,0.39,16701.0,United Kingdom
546933,20719,WOODLAND CHARLOTTE BAG,1,2011-03-18 11:02:00,0.0,,United Kingdom
579098,21174,POTTERING IN THE SHED METAL SIGN,2,2011-11-28 11:18:00,2.08,14606.0,United Kingdom
572240,23211,RED ROCKING HORSE HAND PAINTED,24,2011-10-21 15:18:00,1.25,13709.0,United Kingdom
568698,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-09-28 14:57:00,1.65,14911.0,EIRE
543911,82551,LAUNDRY 15C METAL SIGN,12,2011-02-14 12:46:00,1.45,17829.0,United Arab Emirates
560364,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-07-18 12:15:00,8.25,16705.0,United Kingdom
547071,22960,JAM MAKING SET WITH JARS,6,2011-03-20 13:59:00,4.25,12693.0,Germany
568227,22483,RED GINGHAM TEDDY BEAR ,1,2011-09-26 10:57:00,2.95,17841.0,United Kingdom
544214,20963,APPLE BATH SPONGE,1,2011-02-17 11:19:00,2.46,,United Kingdom
577106,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-11-17 17:18:00,2.08,14456.0,United Kingdom
572025,22379,RECYCLING BAG RETROSPOT ,5,2011-10-20 11:30:00,2.1,17651.0,United Kingdom
580729,23313,VINTAGE CHRISTMAS BUNTING,6,2011-12-05 17:24:00,10.79,,United Kingdom
577358,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,2011-11-18 15:59:00,8.29,,United Kingdom
576644,23388,WOODLAND MINI BACKPACK,1,2011-11-16 10:01:00,8.29,,United Kingdom
563557,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-08-17 13:33:00,0.29,15786.0,United Kingdom
544355,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-02-18 10:53:00,1.95,12714.0,France
576321,22195,LARGE HEART MEASURING SPOONS,1,2011-11-14 14:59:00,1.65,14953.0,United Kingdom
578823,23553,LANDMARK FRAME CAMDEN TOWN ,6,2011-11-25 14:00:00,12.5,,United Kingdom
545851,22289,HANGING METAL CHICKEN DECORATION,2,2011-03-07 13:45:00,1.25,15026.0,United Kingdom
540247,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-01-05 15:56:00,4.95,15464.0,United Kingdom
556812,20725,LUNCH BAG RED RETROSPOT,1,2011-06-14 17:25:00,4.13,,United Kingdom
581217,23220,REINDEER HEART DECORATION GOLD,1,2011-12-08 09:20:00,1.63,,United Kingdom
556672,21363,HOME SMALL WOOD LETTERS,2,2011-06-13 17:08:00,4.95,13742.0,United Kingdom
563201,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-08-14 10:52:00,1.65,13838.0,United Kingdom
542902,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-02-01 14:43:00,1.25,16011.0,United Kingdom
554310,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,9,2011-05-23 15:25:00,1.63,,United Kingdom
558475,22559,SEASIDE FLYING DISC,31,2011-06-29 15:58:00,0.83,,United Kingdom
580279,23369,SET 36 COLOUR PENCILS LOVE LONDON,16,2011-12-02 13:12:00,1.25,15123.0,United Kingdom
580367,22107,PIZZA PLATE IN BOX,6,2011-12-02 16:39:00,3.29,,United Kingdom
544571,22538,MINI JIGSAW GO TO THE FAIR,24,2011-02-21 13:07:00,0.42,15146.0,United Kingdom
560926,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,2,2011-07-22 09:20:00,3.29,,United Kingdom
568188,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-09-25 14:33:00,4.95,16049.0,United Kingdom
554702,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-05-26 09:45:00,7.95,15805.0,United Kingdom
555383,22617,BAKING SET SPACEBOY DESIGN,2,2011-06-02 15:13:00,4.95,12517.0,Germany
565118,22624,IVORY KITCHEN SCALES,2,2011-09-01 11:33:00,8.5,15039.0,United Kingdom
538809,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4,2010-12-14 12:17:00,4.95,15514.0,United Kingdom
580911,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-12-06 13:30:00,0.42,14503.0,United Kingdom
558895,M,Manual,1,2011-07-04 15:54:00,389.68,12619.0,Germany
543533,85099B,JUMBO BAG RED RETROSPOT,5,2011-02-09 13:00:00,4.13,,United Kingdom
560926,22821,GIFT BAG PSYCHEDELIC APPLES,9,2011-07-22 09:20:00,0.42,,United Kingdom
570875,20838,FRENCH LATTICE CUSHION COVER ,12,2011-10-12 17:00:00,0.85,12667.0,Finland
569126,23172,REGENCY TEA PLATE PINK,24,2011-09-30 13:28:00,1.65,13347.0,United Kingdom
578088,22644,CERAMIC CHERRY CAKE MONEY BANK,2,2011-11-22 16:47:00,1.45,16376.0,United Kingdom
553607,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-05-18 10:47:00,2.55,16684.0,United Kingdom
540979,22470,HEART OF WICKER LARGE,10,2011-01-12 15:06:00,2.95,15727.0,United Kingdom
578534,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-24 14:51:00,0.85,15725.0,United Kingdom
546944,22701,PINK DOG BOWL,1,2011-03-18 11:13:00,2.95,14701.0,United Kingdom
538908,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-15 10:41:00,2.1,16954.0,United Kingdom
576187,21094,SET/6 RED SPOTTY PAPER PLATES,8,2011-11-14 11:25:00,0.85,17228.0,United Kingdom
576593,21790,VINTAGE SNAP CARDS,1,2011-11-15 14:48:00,0.85,15720.0,United Kingdom
557875,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-06-23 13:09:00,2.95,13300.0,United Kingdom
560090,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-07-14 16:46:00,3.29,,United Kingdom
554843,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-05-26 19:13:00,2.1,13911.0,United Kingdom
576339,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,13,2011-11-14 15:27:00,2.46,14096.0,United Kingdom
544681,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-02-22 16:28:00,1.25,,United Kingdom
556092,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-06-08 15:25:00,4.13,,United Kingdom
562113,23245,SET OF 3 REGENCY CAKE TINS,1,2011-08-02 16:11:00,10.79,,United Kingdom
573266,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-10-28 12:40:00,0.55,15290.0,United Kingdom
576326,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,4,2011-11-14 15:18:00,1.65,16504.0,United Kingdom
574734,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-11-06 15:20:00,1.25,15025.0,United Kingdom
559492,85099B,JUMBO BAG RED RETROSPOT,11,2011-07-08 13:53:00,4.13,,United Kingdom
540821,22133,PINK LOVE HEART SHAPE CUP,1,2011-01-11 13:16:00,1.66,,United Kingdom
579557,84997d,CHILDRENS CUTLERY POLKADOT PINK,3,2011-11-30 11:18:00,8.29,,United Kingdom
567917,21014,SWISS CHALET TREE DECORATION ,48,2011-09-22 17:19:00,0.29,14298.0,United Kingdom
577801,10080,GROOVY CACTUS INFLATABLE,26,2011-11-21 17:04:00,0.39,17629.0,United Kingdom
539631,84598,BOYS ALPHABET IRON ON PATCHES,13,2010-12-20 15:03:00,0.43,,United Kingdom
553162,22597,MUSICAL ZINC HEART DECORATION ,1,2011-05-13 15:53:00,1.63,,United Kingdom
547864,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,2011-03-27 13:10:00,0.85,15716.0,United Kingdom
572298,23556,LANDMARK FRAME COVENT GARDEN ,3,2011-10-23 14:33:00,12.5,14071.0,United Kingdom
552671,20711,JUMBO BAG TOYS ,1,2011-05-10 15:06:00,4.13,,United Kingdom
567653,21084,SET/6 COLLAGE PAPER CUPS,24,2011-09-21 14:35:00,0.19,12550.0,Spain
556495,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-06-12 15:14:00,0.85,18069.0,United Kingdom
564485,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2011-08-25 13:54:00,34.95,16429.0,United Kingdom
541132,21156,RETROSPOT CHILDRENS APRON,1,2011-01-14 10:17:00,4.13,,United Kingdom
536488,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-01 12:31:00,1.65,17897.0,United Kingdom
538879,22555,PLASTERS IN TIN STRONGMAN,12,2010-12-14 15:50:00,1.65,15392.0,United Kingdom
538449,21904,HOUSE WRECKING METAL SIGN ,2,2010-12-12 12:24:00,2.1,17085.0,United Kingdom
548492,22475,SKULL DESIGN TV DINNER TRAY,1,2011-03-31 13:14:00,4.95,17841.0,United Kingdom
541845,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-01-23 12:41:00,8.5,15167.0,United Kingdom
553846,21094,SET/6 RED SPOTTY PAPER PLATES,36,2011-05-19 12:40:00,0.85,15738.0,United Kingdom
566190,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,5,2011-09-09 13:20:00,0.39,12748.0,United Kingdom
566173,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-09 12:24:00,4.25,12787.0,Netherlands
556040,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-08 12:42:00,1.25,14622.0,United Kingdom
575326,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-11-09 13:47:00,2.1,12532.0,France
556103,22678,FRENCH BLUE METAL DOOR SIGN 3,4,2011-06-08 16:18:00,1.25,16011.0,United Kingdom
557497,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-20 15:20:00,4.13,,United Kingdom
578680,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-25 08:23:00,2.08,16458.0,United Kingdom
536592,22077,6 RIBBONS RUSTIC CHARM,7,2010-12-01 17:06:00,3.36,,United Kingdom
540365,21328,BALLOONS  WRITING SET ,12,2011-01-06 16:12:00,1.65,12413.0,France
546748,22189,CREAM HEART CARD HOLDER,4,2011-03-16 12:42:00,3.95,15182.0,United Kingdom
578347,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,2011-11-24 09:26:00,8.29,,United Kingdom
540768,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-11 10:38:00,0.55,17428.0,United Kingdom
567337,35965,,5,2011-09-19 14:56:00,0.0,,United Kingdom
541421,82551,LAUNDRY 15C METAL SIGN,1,2011-01-17 17:44:00,2.46,,United Kingdom
537159,82011B,BATHROOM SCALES RUBBER DUCKS,1,2010-12-05 13:17:00,3.75,14527.0,United Kingdom
576326,22065,CHRISTMAS PUDDING TRINKET POT ,4,2011-11-14 15:18:00,0.39,16504.0,United Kingdom
552957,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-12 12:36:00,8.5,17404.0,Sweden
560696,22381,TOY TIDY PINK POLKADOT,1,2011-07-20 12:14:00,2.1,14606.0,United Kingdom
569898,23200,JUMBO BAG PEARS,1,2011-10-06 16:08:00,4.13,,United Kingdom
561369,21094,SET/6 RED SPOTTY PAPER PLATES,16,2011-07-26 16:21:00,0.83,,United Kingdom
559327,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,24,2011-07-07 15:21:00,0.39,13681.0,United Kingdom
562931,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2011-08-10 16:19:00,1.25,14030.0,United Kingdom
541648,22619,SET OF 6 SOLDIER SKITTLES,1,2011-01-20 11:15:00,3.75,17811.0,United Kingdom
563199,22366,DOORMAT AIRMAIL ,1,2011-08-14 10:38:00,7.95,16326.0,United Kingdom
556914,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-06-15 13:34:00,1.25,12877.0,United Kingdom
551719,48138,DOORMAT UNION FLAG,2,2011-05-03 16:09:00,15.79,,United Kingdom
547910,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-28 12:23:00,4.95,14159.0,United Kingdom
549903,22256,FELT FARM ANIMAL CHICKEN,4,2011-04-12 16:19:00,1.25,17576.0,United Kingdom
